roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,with_milk,acidity
"Topeka, Kansas","Valle del Cauca growing region, Colombia",Medium-Light,50/72,$23.50/12 ounces,August 2018,9,NA,8,9,8,9,NA
"Fort Lauderdale, Florida","Tarrazu growing region, Costa Rica",Medium-Light,49/75,$18.00/12 ounces,August 2018,9,NA,8,9,8,8,NA
"Sacramento, California","El Boquerón growing region, El Salvador",Medium-Light,54/81,$20.00/250 grams,August 2018,8,NA,8,9,8,9,NA
"New Taipei City, Taiwan","São Sebastião da Grama, São Paulo state, south-central Brazil",Medium,50/65,NT $600/16 ounces,August 2018,8,NA,8,8,8,9,NA
"Chia-Yi, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Light,59/85,NT $520/16 ounces,August 2018,9,NA,9,9,8,9,NA
"Charlotte, North Carolina","Sabanilla de Alajuela growing region, Costa Rica",Medium-Light,59/79,$18.00/12 ounces,August 2018,9,NA,9,9,8,9,NA
"Billings, Montana",Ethiopia,Medium-Light,54/73,$17.75/12 ounces,August 2018,9,NA,9,9,8,9,NA
"Driftless, Wisconsin","Shakiso District, Guji Zone, southern Ethiopia",Medium-Light,54/77,$18.00/12 ounces,August 2018,9,NA,8,9,8,9,NA
"Yilan, Taiwan","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,52/75,NT $1500/8 ounces,August 2018,9,NA,9,9,8,10,NA
"Zhubei City, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Dark,41/53,NT $850/16 ounces,August 2018,9,NA,9,9,9,9,NA
"Boulder, Colorado",Central Yemen,Medium-Light,55/75,$35.00/12 ounces,August 2018,9,NA,9,9,8,9,NA
"Durango, Colorado","Sabanilla de Alajuela growing region, Costa Rica",Medium,50/65,$16.95/12 ounces,August 2018,9,NA,9,9,9,9,NA
"Martinez, California",Guatemala; Ethiopia,Medium,50/70,$12.00/8 ounces,August 2018,9,NA,9,9,8,9,NA
"Martinez, California","West Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,54/78,$12.00/8 ounces,August 2018,8,9,9,9,8,NA,NA
"Martinez, California","Huehuetenango Department, Guatemala",Medium-Light,52/78,$12.00/8 ounces,August 2018,9,9,8,9,8,NA,NA
"San Diego, California","Nariño Department, southwestern ColombiaNar",Medium-Light,55/76,$19.00/12 ounces,August 2018,8,9,9,9,8,NA,NA
"Chino, California","Cajamarca region, northern Peru",Medium-Light,57/78,$13.95/12 ounces,August 2018,9,8,9,9,7,NA,NA
"Chino, California","Cajamarca region, northern Peru",Medium-Light,58/80,$13.95/12 ounces,August 2018,8,8,8,9,7,NA,NA
"Sacramento, California","Murang'a County, central Kenya",Medium-Light,54/78,$21.00/12 ounces,August 2018,9,9,8,9,8,NA,NA
"Sacramento, California","Tarrazu growing region, Costa Rica",Medium-Light,56/78,$20.50/12 ounces,August 2018,8,8,8,9,8,NA,NA
"Sacramento, California","El Boquerón growing region, El Salvador",Medium-Light,56/78,$20.00/250 grams,August 2018,9,9,8,9,8,NA,NA
"Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Medium,47/67,NT 400/227 grams,August 2018,9,8,8,9,8,NA,NA
"Helena, Montana","Kayanza Province, Burundi",Medium,47/70,$15.00/12 ounces,July 2018,9,8,9,9,8,NA,NA
"Floyd, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,60/88,$18.99/12 ounces,July 2018,9,9,9,9,8,NA,NA
"Madison, Wisconsin","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,58/75,$18.50/12 ounces,July 2018,9,9,9,9,8,NA,NA
"Floyd, Virginia",Ethiopia; Colombia,Medium-Light,56/78,$18.49/12 ounces,July 2018,9,NA,8,9,9,8,NA
"Clark, Wyoming",Zambia,Medium,47/69,$13.99/12 ounces,July 2018,8,8,9,8,7,NA,NA
"Chia-Yi, Taiwan","Lintong growing region, North Sumatra Province, Indonesia",Medium,45/65,NT $520/16 ounces,July 2018,9,9,8,9,8,NA,NA
"Yilan, Taiwan","Guji Zone, Oromia Region, south-central Ethiopia",Light,60/84,NT $400/8 ounces,July 2018,9,8,9,9,8,NA,NA
"Zhubei City, Taiwan",Ethiopia; Brazil; Costa Rica,Medium-Light,56/80,NT $600/227 grams,July 2018,9,NA,8,8,7,8,NA
"Taipei City, Taiwan",Colombia; Ethiopia; Costa Rica,Medium-Light,52/74,NT $850/16 ounces,July 2018,8,NA,8,9,8,8,NA
"Toronto, Canada",Brazil; Peru; Ecuador,Medium-Light,50/74,CAD $15.00/250 grams,July 2018,9,NA,8,8,8,9,NA
"Martinez, California",Tanzania,NA,/,$12.00/25.4-ounce bottle (seasonal),July 2018,NA,8,9,9,9,9,NA
"Madison, Wisconsin",Ethiopia,NA,"NA/",$3.49/11-ounce can,July 2018,NA,8,8,9,9,9,NA
"Oakland, California",Not disclosed,NA,"NA/",$3.99/8-ounce can,July 2018,NA,9,8,9,8,9,NA
"San Diego, California","Ethiopia; Sumatra, Indonesia",NA,"NA/",$3.99/12-ounce can,July 2018,NA,8,9,9,8,9,NA
"Martinez, California",Guatemala; Ethiopia,NA,/,$4.00/12-ounce bottle,July 2018,NA,8,9,9,8,9,NA
"Berkeley, California",Kenya; Ethiopia; Tanzania; Rwanda,NA,"NA/",$65.99/12 10.5-ounce bottles (shipping within California only),July 2018,NA,8,8,9,9,8,NA
"Brooklyn, New York",Not disclosed,NA,"NA/",$4.00/10-ounce bottle,July 2018,NA,8,8,9,8,9,NA
"Spokane, Washington",Mexico; Peru,NA,"NA/",$4.50/12-ounce bottle,July 2018,NA,8,9,9,8,9,NA
"Oakland, California",Not disclosed,NA,"NA/",$36.00/12 9.5-ounce cans,July 2018,NA,8,8,9,8,8,NA
"San Jose, California",Guatemala,NA,"NA/",$84.00/24 12-ounces bottles,July 2018,NA,8,8,8,8,8,NA
"San Diego, California",Kenya; Ethiopia,NA,"NA/",$5.00/12-ounce can,July 2018,NA,8,8,9,7,8,NA
"Tustin, California",Not disclosed,Medium,48/62,$16.99/16 ounces,July 2018,8,NA,9,8,8,9,NA
"Tustin, California",Ethiopia Natural Yirgacheffe Adado Shara,Medium-Light,56/78,$19.98/16 ounces,July 2018,9,9,9,9,7,NA,NA
"Taichung City, Taiwan",Colombia; Guatemala,Medium,47/69,NT $450/8 ounces,June 2018,9,NA,9,9,9,9,NA
"Chia-Yi, Taiwan","Embu County, Eastern Province Kenya",Medium-Light,56/80,NT $700/16 ounces,June 2018,9,9,9,9,8,NA,NA
"Taichung, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,56/78,NT $600/8 ounces,June 2018,9,8,9,9,8,NA,NA
"Chia-Yi, Taiwan","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,54/78,NT $520/16 ounces,June 2018,9,8,9,9,8,NA,NA
"Billings, Montana",Ethiopia; Central and South America,Medium-Light,52/76,$12.50/12 ounces,June 2018,9,NA,8,8,9,8,NA
"New Taipei, Taiwan","Kayanza Province, Burundi",Medium-Light,54/78,NT $650/227 grams,June 2018,9,8,9,9,7,NA,NA
"Denver, Colorado","Buhinyuza District, Muhinga Province, Burundi",Light,56/88,$15.00/12 ounces,June 2018,9,9,8,9,7,NA,NA
"Victoria, British Columbia, Canada","Buhinyuza District, Muyinga Province, Burundi",Medium-Light,55/77,CAD $16.00/16 ounces,June 2018,9,8,8,9,8,NA,NA
"Hamilton, Montana","Nyamasheke, Rwanda",Medium-Light,56/82,$15.50/12 ounces,June 2018,8,8,8,8,8,NA,NA
"Branford, Connecticut","Gakenke District, Northern Province, Rwanda",Medium-Light,56/84,$15.99/16 ounces,June 2018,8,8,9,8,7,NA,NA
"Tequesta, Florida","Kapchorwa District, Eastern Region, Uganda",Medium-Light,52/78,$18.00/12 ounces,June 2018,8,8,8,9,7,NA,NA
"Olympia, Washington","Kayanza Province, Burundi",Medium-Light,56/80,$20.50/16 ounces,June 2018,9,9,8,9,8,NA,NA
"Oakville, Ontario, Canada","Kayanza, Kabuye, Burundi",Medium-Light,53/77,CAD $17.00/12 ounces,June 2018,9,9,8,9,8,NA,NA
"Silver Lake, Minnesota","Northern Province, Burundi",Medium-Light,54/78,$19.50/12 ounces online; $12.99/ounces in stores,June 2018,9,8,8,9,8,NA,NA
"Taipei, Taiwan","Kayanza Province, Burundi",Medium-Light,52/76,NT $650/225 grams,June 2018,9,8,9,9,8,NA,NA
"Chia-Yi, Taiwan","Kayanza Province, Burundi",Medium-Light,55/77,NT $750/16 ounces,June 2018,9,8,8,9,8,NA,NA
"Madison, Wisconsin","Tarime District, Mara Region, Tanzania",Medium-Light,56/80,$19.20/12 ounces,June 2018,9,9,9,9,9,NA,NA
"Boulder, Colorado","Kalehe, South Kivu Province, Democratic Republic of the Congo",Medium-Light,50/74,$18.00/12 ounces,June 2018,9,9,9,9,8,NA,NA
"Lee, Massachusetts","Gitega Province, Burundi",Medium-Light,54/80,$19.95/12 ounces,June 2018,9,9,8,9,8,NA,NA
"Taipei City, Taiwan",Brazil; Guatemala,Medium,46/70,NT $480/16 ounces,June 2018,9,NA,8,9,8,9,NA
"Taipei City, Taiwan",Ethiopia; Sumatra,Medium-Light,50/74,NT $480/16 ounces,June 2018,9,NA,8,9,7,9,NA
"Crystal Lake, Illinois","Chalatenango growing region, northwest El Salvador",Medium-Light,56/80,$24.95/12 ounces,May 2018,9,8,9,9,8,NA,NA
"Madison, Wisconsin","Buhinyuza District, Muhinga Province, Burundi",Medium-Light,54/78,$17.60/12 ounces,May 2018,9,NA,9,9,9,9,NA
"San Diego, California",Ethiopia; Brazil,Medium-Light,52/78,$16.00/12 ounces,May 2018,9,NA,8,9,8,9,NA
"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium,47/71,NT $480/225 grams,May 2018,9,8,8,9,8,NA,NA
"Hsinchu, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,58/80,NT $630/227 grams,May 2018,9,8,8,9,8,NA,NA
"Boulder, Colorado","Narino Department, southern Colombia",Medium-Light,52/78,$35.00/8 ounces,May 2018,9,9,9,9,9,NA,NA
"Clark, Wyoming",Burundi,Medium-Light,52/77,$13.99/12 ounces,May 2018,8,8,8,9,8,NA,NA
"Lexington, Virginia","Nariño Department, southern Colombia",Medium-Light,58/80,$16.50/12 ounces,May 2018,9,8,8,9,8,NA,NA
"Taipei, Taiwan","Kirinyaga District, south-central Kenya",Medium-Light,57/79,NT $800/16 ounces,May 2018,8,9,8,9,8,NA,NA
"Hamilton, Montana","Carmo de Minas growing region, northeastern Minas Gerais State, Brazil",Medium-Light,55/72,$15.50/12 ounces,May 2018,8,8,8,9,8,NA,NA
"Philadelphia, Pennsylvania","Southern Minas Gerais State, southeastern Brazil",Medium-Light,58/76,$16.00/10 ounces,May 2018,8,8,8,9,8,NA,NA
"Dallas, Texas","Southern Minas Gerais State, southeastern Brazil",Medium-Light,54/70,$15.00/10 ounces,May 2018,8,8,8,9,8,NA,NA
"Changhua County, Taiwan","Sul de Minas growing region, Minas Gerais State, Brazil",Medium-Light,52/75,NT $420/227 grams,May 2018,9,8,7,8,8,NA,NA
"Sacramento, California","Sul de Minas growing region, Minas Gerais State, Brazil",Medium-Light,56/78,$18.00/12 ounces,May 2018,9,9,8,9,8,NA,NA
"New Taipei City, Taiwan","Carmo de Minas growing region, northeastern Minas Gerais State, Brazil",Medium-Light,58/77,NT $450/16 ounces,May 2018,9,8,9,9,8,NA,NA
"Denver, Colorado","Minas Gerais State, southeastern Brazil",Medium-Light,55/80,$15.50/12 ounces,May 2018,8,8,9,9,8,NA,NA
"Boulder, Colorado","Mantiqueira de Minas growing region, southern Minas Gerais State, Brazil",Medium-Light,55/81,$24.00/12 ounces,May 2018,9,8,9,9,7,NA,NA
"Markham, Ontario, Canada","Matas de Minas growing region, eastern Minas Gerais State, Brazil",Medium-Light,56/78,CAD $29.00/200 grams,May 2018,9,8,8,9,8,NA,NA
"Berkeley and Sacramento, California","Chapada Diamantina growing region, Bahia State, Brazil",Medium-Light,58/80,$22.50/12 ounces,May 2018,8,8,9,9,8,NA,NA
"Denver, Colorado",Rwanda,Light,58/84,$15.50/12 ounces,May 2018,9,9,9,9,7,NA,NA
"Chia-Yi, Taiwan","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,55/77,NT $550/16 ounces,May 2018,9,9,9,9,8,NA,NA
"Santa Rosa Beach, Florida","Kayanza, Kabuye, Burundi",Medium-Light,58/80,$16.95/12 ounces,May 2018,9,8,9,9,8,NA,NA
"Chino, California",Peru,Medium-Light,60/75,$12.00/12 ounces,April 2018,8,8,8,8,7,NA,NA
"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,60/84,NT $700/16 ounces,April 2018,9,9,9,9,8,NA,NA
"Bangkok, Thailand",Not disclosed,Medium-Dark,43/54,THB $320/250 grams,April 2018,9,NA,8,8,7,8,NA
"Floyd, Virginia",Ethopia; Rwanda; Peru,Medium-Light,58/80,$16.49/12 ounces,April 2018,9,NA,8,9,8,9,NA
"Boulder, Colorado",Yemen,Light,58/84,$75.00/8 ounces,April 2018,9,9,9,10,9,NA,NA
"Boulder, Colorado","Chiriqui Province, far western Panama",Medium-Light,54/78,$75.00/8 ounces,April 2018,9,9,9,9,9,NA,NA
"Boulder, Colorado","Chiriqui Province, far western Panama",Medium-Light,52/72,$145.00/8 ounces,April 2018,9,9,9,9,9,NA,NA
"Altadena, California","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,54/78,$19.50/12 ounces,April 2018,9,9,8,9,8,NA,NA
"Whitefish, Montana","Monteverde, Costa Rica",Medium-Light,47/77,$12.60/12 ounces,April 2018,9,8,9,9,8,NA,NA
"Ventura, California","Nyeri growing region, south-central Kenya",Medium,45/75,$17.95/12 ounces,April 2018,9,9,9,9,8,NA,NA
"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium-Light,58/80,$45.95/8 ounces,April 2018,9,9,9,9,8,NA,NA
"Fort Lauderdale, Florida","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/82,$18.00/12 ounces,April 2018,9,8,9,9,8,NA,NA
"Pahala, Hawaii","Ka'u growing region, Big Island of Hawaii",Medium-Light,56/78,$28.00/8 ounces,April 2018,9,8,9,9,8,NA,NA
"Tacoma, Washington","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,52/74,$17.00/12 ounces,April 2018,9,8,9,9,8,NA,NA
"Floyd, Virginia","Yirgacheffe growing region, southern Ethiopia",Medium-Light,60/80,$16.49/12 ounces,April 2018,9,8,9,9,8,NA,NA
"Ramsey, Minnesota","Pichincha growing region, northern Ecuador",Medium-Light,55/77,$13.95/8 ounces,April 2018,9,9,8,9,8,NA,NA
"Austin, Texas","Kiambu County, south-central Kenya",Medium-Light,54/78,$17.00/12 ounces,April 2018,9,8,9,9,8,NA,NA
"Campbell, California","Gedeb District, Gedeo Zone, southern Ethiopia",Light,58/84,$20.00/12 ounces,April 2018,9,9,8,9,8,NA,NA
"San Rafael, California","Al-Durrar, Sana’a Governorate, Yemen",Medium-Light,50/76,$30.50/4 ounces,April 2018,9,8,9,9,9,NA,NA
"Bedford, New Hampshire","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,55/77,$17.00/12 ounces,April 2018,9,9,9,9,8,NA,NA
"Topeka, Kansas","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,53/77,$21.00/12 ounces,April 2018,9,9,9,9,8,NA,NA
"Tainan, Taiwan",Central Kenya,Medium-Light,56/78,NT $460/8 ounces,April 2018,9,9,9,9,8,NA,NA
"San Diego, California","Cundinamarca Department, Colombia",Medium-Light,55/79,$51.00/8 ounces,April 2018,9,9,9,9,9,NA,NA
"Changhua County, Taiwan","Guji Zone, Oromia Region, south-central Ethiopia",Light,60/84,NT $460/8 ounces,April 2018,9,9,9,9,8,NA,NA
"Topeka, Kansas","Valle del Cauca growing region, Colombia",Medium,50/70,$37.50/8 ounces,April 2018,9,9,9,9,9,NA,NA
"Madison, Wisconsin","Gedeb District, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,51/74,$18.75/12 ounces,April 2018,9,NA,8,9,9,9,NA
"Madison, Wisconsin","Gaitania, Tolima Department, west-central Colombia",Medium-Light,56/78,$15.75/12 ounces,April 2018,9,NA,9,9,8,8,NA
"Taipei, Taiwan","Flores Island, Indonesia",Light,60/84,NT $500/225 grams,April 2018,9,8,8,9,8,NA,NA
"Chia-Yi, Taiwan","Boquete growing region, western Panama",Medium-Light,56/78,NT $900/8 ounces,March 2018,9,9,9,9,8,NA,NA
"Chia-Yi, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,58/82,NT $350/227 grams,March 2018,9,8,8,9,8,NA,NA
"Chia-Yi, Taiwan","Boquete growing region, western Panama",Medium-Light,58/80,NT $950/8 ounces,March 2018,NA,NA,NA,NA,NA,NA,NA
"Chino, California","Toraja growing region, south-central Sulawesi, Indonesia",Medium-Light,52/78,$20.00/12 ounces,March 2018,8,8,9,9,7,NA,NA
"Chicago, Illinois",Northern Burundi,Medium-Light,54/78,$15.00/12 ounces,March 2018,9,9,9,9,8,NA,NA
"Hsinchu, Taiwan","Ethiopia, Indonesia",Medium-Light,58/82,NT $450/8 ounces,March 2018,9,8,8,9,8,NA,NA
"Lee, Massachusetts","Gedeo Zone, Yirgacheffe growing region, southern EthiopiaGedeo Zone, southern Ethiopia",Light,60/84,$9.94/4 ounces,March 2018,9,9,9,10,9,NA,NA
"Lee, Massachusetts","Sabanilla de Alajuela, Central Valley, Costa Rica",Medium-Light,58/80,$9.94/4 ounces,March 2018,8,9,8,9,8,NA,NA
"Lee, Massachusetts","Bhirkune Village, Nuwakot District, Nepal",Medium,47/72,$9.94/4 ounces,March 2018,8,8,9,8,7,NA,NA
"Santa Monica, California","Tarrazu growing region, Costa Rica",Medium-Light,52/76,$25.00/12 ounces,March 2018,9,8,8,8,8,NA,NA
"Thermopolis, Wyoming",Peru,Medium-Light,52/72,$12.00/12 ounces,March 2018,8,NA,8,8,7,8,NA
"Chia-Yi, Taiwan",Guatemala; Honduras; Ethiopia,Medium-Light,58/82,NT $500/16 ounces,March 2018,9,NA,9,9,8,9,NA
"Halifax, Nova Scotia, Canada","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,57/77,CAD $15.50/340 grams,March 2018,9,8,9,9,7,NA,NA
"Thermopolis, Wyoming","Lintong growing region, North Sumatra Province, Indonesia",Medium,47/69,$12.00/12 ounces,March 2018,9,7,8,9,9,NA,NA
"Chicago, Illinois","Kirinyaga District, south-central Kenya",Light,65/91,$15.00/12 ounces,March 2018,9,9,9,9,8,NA,NA
"Helena, Montana","Sidama (also Sidamo) growing region, south-central Ethiopia",Medium-Light,53/69,$14.00/12 ounces,March 2018,9,8,9,9,8,NA,NA
"Chia-Yi, Taiwan","Guji Zone, Oromia Region, south-central Ethiopia",Light,62/86,NT $415/12 ounces,March 2018,8,9,9,9,8,NA,NA
"Yongin-Si, South Korea","Nueva Segovia Department, Nicaragua",Medium-Light,57/74,"KRW $11,000/250 grams",March 2018,8,8,9,9,8,NA,NA
"Poulsbo, Washington","Kahale, South Kivu Province, Democratic Republic of the Congo",Medium-Dark,45/54,$11.35/12 ounces,March 2018,9,8,8,9,8,NA,NA
"Thornton, Colorado",Ethiopia; Burundi; Kenya,Medium-Light,52/73,$13.99/12 ounces,March 2018,9,9,9,9,8,NA,NA
"Los Angeles, California","Lintong growing region, North Sumatra Province, Indonesia",Medium,49/71,$14.95/12 ounces,March 2018,9,9,9,9,8,NA,NA
"Oakland, California","Gikongoro Prefecture, south-central Rwanda",Medium,49/65,$14.50/12 ounces,March 2018,8,8,9,9,8,NA,NA
"Madison, Wisconsin","Buhinyuza District, Muhinga Province, Burundi",Medium-Light,52/78,$17.60/12 ounces,March 2018,9,9,9,9,9,NA,NA
"Taichung, Taiwan","Mandheling growing region, northern Sumatra, Indonesia",Medium-Light,58/80,$35.00/100 grams,March 2018,9,8,8,9,8,NA,NA
"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium,46/62,$44.95/8 ounces,February 2018,9,9,9,9,9,NA,NA
"Ramsey, Minnesota","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,58/82,$17.95/12 ounces,February 2018,9,9,9,9,8,NA,NA
"Charlotte, North Carolina",Brazil; Costa Rica,Medium-Light,51/75,$14.00/12 ounces,February 2018,8,NA,9,9,8,9,NA
"San Diego, California","Yirgacheffe growing region, southern Ethiopia",Medium,53/68,$24.00/12 ounces,February 2018,9,8,8,9,8,NA,NA
"Billings, Montana","Nyeri growing region, south-central Kenya",Medium-Light,51/75,$15.50/12 ounces,February 2018,9,8,8,9,8,NA,NA
"Sacramento, California","Tolima Department, center-west Colombia",Medium-Light,58/74,$17.50/12 ounces,February 2018,9,NA,9,9,8,8,NA
"Chia-Yi, Taiwan","Agaro District, Jimma Zone, west-central Ethiopia",Medium-Dark,42/57,NT $550/16 ounces,February 2018,9,NA,9,9,8,9,NA
"Chia-Yi, Taiwan","Sidamo (also Sidama) growing region, south-central Ethiopia",Light,60/84,NT $600/16 ounces,February 2018,9,9,8,9,8,NA,NA
"Bangkok, Thailand","Chiang Rai Province, northern Thailand",Medium-Light,51/75,$6.00/250 grams,February 2018,9,NA,8,9,8,8,NA
"Chia-Yi, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,60/88,NT $650/16 ounces,February 2018,9,9,8,9,9,NA,NA
"Floyd, Virginia","Cajamarca, Peru",Light,58/84,$16.49/12 ounces,February 2018,9,9,8,9,8,NA,NA
"San Diego, California",El Salvador; Indonesia,Medium-Light,51/81,$23.00/12 ounces,February 2018,8,8,9,9,8,NA,NA
"Billings, Montana",Colombia; Kenya,Medium-Light,56/78,$13.75/12 ounces,February 2018,9,8,8,9,8,NA,NA
"Spokane, Washington",Costa Rica; Ethiopia,Medium-Light,52/78,$21.00/16 ounces,February 2018,8,8,9,9,8,NA,NA
"Portland, Oregon",Central America; South America; Indonesia,Medium-Light,56/82,$14.00/12 ounces,February 2018,9,9,9,9,8,NA,NA
"Denver, Colorado",Guatemala; El Salvador; Ethiopia,Medium-Light,52/78,$17.00/12 ounces,February 2018,9,9,8,9,8,NA,NA
"Miami, Florida",Kenya; Ethiopia,Medium-Light,53/77,$22.00/12 ounces,February 2018,9,9,8,9,8,NA,NA
"Chia-Yi, Taiwan",Ethiopia; Kenya; El Salvador,Light,60/86,NT $500/16 ounces,February 2018,9,9,8,9,8,NA,NA
"Sacramento, California",Panama; Ethiopia,Medium-Light,60/80,$32.00/8 ounces,February 2018,9,8,9,9,8,NA,NA
"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, central Guatemala",Medium-Light,57/70,$15.75/12 ounces,February 2018,9,9,8,9,9,NA,NA
"Madison, Wisconsin","Gaitania, Tolima Department, west-central Colombia",Medium-Light,58/76,$15.75/12 ounces,February 2018,9,8,9,9,8,NA,NA
"Durango, Colorado","Gikongoro Prefecture, south-central Rwanda",Medium,50/67,$16.95/12 ounces,February 2018,8,9,9,9,8,NA,NA
"Clark, Wyoming","Yirgacheffe growing region, southern Ethiopia",Medium,45/75,$13.99/12 ounces,February 2018,8,8,8,8,8,NA,NA
"Portland, Oregon","Santa Barbara Department, Honduras",Light,58/84,$15.00/250 grams,February 2018,8,8,8,8,8,NA,NA
"Taichung, Taiwan",Kenya Gatugi AB,Medium-Light,53/85,$35.00/100 grams,January 2018,9,9,9,9,8,NA,NA
"Madison, Wisconsin","Nyamagabe district, Southern Province, Rwanda",Medium-Light,54/78,$17.25/12 ounces,January 2018,9,NA,9,9,7,9,NA
"Madison, Wisconsin","Nyamagabe District, Southern Province, Rwanda",Light,60/84,$17.25/12 ounces,January 2018,9,9,9,7,9,NA,NA
"Madison, Wisconsin","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,58/82,$18.75/12 ounces,January 2018,9,9,9,9,9,NA,NA
